school,cf
Università di SIENA,GSCMME05H01I726H
Università di SIENA,PDSMDA01L02I726M
Università di SIENA,MRNSDR01C03I726X
Università di SIENA,BRGSNT98C19I726F
Università di SIENA,PRSNNZ06M26I726S
Università di SIENA,PRSRNR04L11I726I
Università di SIENA,PRSLNI04E28I726S
Università di SIENA,PRSLVO04L24I726Z
Università di SIENA,TRNLDE98A16I726F
Università di SIENA,DRACSR96R05I726Q
Università di SIENA,DRAMRK98E29I726C
Università di SONDRIO,FLLMLI01M18I829M
Università di SONDRIO,GGGMRN01H11I829J
Università di SONDRIO,BNLDRN03P23I829D
Università di SONDRIO,BNLCML06E18I829E
Università di SONDRIO,BNLNTN03R04I829Y
Università di SONDRIO,MZZLNE96R03I829L
Università di SONDRIO,MZZMNO94D23I829V
Università di SONDRIO,CNCCLL00B27I829G
Università di SONDRIO,CLNGLL96R30I829Q
Università di SONDRIO,CLNNZR98S06I829N
Università di SONDRIO,CLNVTT97R30I829Y
Università di SONDRIO,CLNRMO95A19I829C
Università di SONDRIO,BNCNCL91S23I829K
Università di SONDRIO,SPGSFN04R15I829H
Università di SONDRIO,FRNLSS98M11I829H
Università di SONDRIO,FRNNRN96A18I829A
Università di SONDRIO,FRNGRG96R10I829B
Università di SONDRIO,FRNLCL96R16I829W
Università di AGRIGENTO,MNTDLF99D24A089F
Università di AGRIGENTO,MNTNBL00E24A089Q
Università di AGRIGENTO,MNTGRT99M03A089H
Università di AGRIGENTO,MNTDRD02D26A089M
Università di AGRIGENTO,FLLDCC96R05A089M
Università di AGRIGENTO,FLLRST95D26A089A
Università di AGRIGENTO,BLDLDN04H10A089Z
Università di AGRIGENTO,BLDBRT06L24A089U
Università di AGRIGENTO,BLDLSE03C18A089A
Università di AGRIGENTO,BLRMRC00S18A089A
Università di CASERTA,RGRGDI01B14B963M
Università di CASERTA,RGRTMS00H11B963B
Università di CASERTA,FLLLND05E02B963N
Università di CASERTA,FLLZRA05E18B963B
Università di CASERTA,BRGBGD95E26B963I
Università di CASERTA,BRGGLD93S15B963A
Università di CASERTA,BVOBRN02A26B963G
Università di CASERTA,BVOMCL99S27B963A
Università di CASERTA,SLVVLR00A17B963A
Università di CASERTA,SLVSVR01R27B963M
Università di CASERTA,SLVGAI00L13B963S
Università di CASERTA,SCLSMN02R10B963L
Università di CASERTA,SCLRNR00M30B963A
Università di CASERTA,SCLSLV99L31B963D
Università di CASERTA,SCLLCN00T14B963D
Università di MANTOVA,BNDDRN04E11E897E
Università di MANTOVA,BNDDNL05T26E897K
Università di MANTOVA,BNDLDN03H23E897A
Università di MANTOVA,BNDCLL03D07E897K
Università di MANTOVA,FNCMLN97P07E897B
Università di MANTOVA,FNCLRT94D30E897Y
Università di MANTOVA,RTALCA98H15E897X
Università di MANTOVA,BGNCLL95P16E897H
Università di MANTOVA,BRPLRD00H14E897P
Università di MANTOVA,BRPJSC00B21E897R
Università di MANTOVA,BRPMRC00B19E897K
Università di MANTOVA,BRGMLA96P27E897Q
Università di MANTOVA,BRGGMN95E11E897Y
Università di MANTOVA,LVNFNC98C24E897K
Università di MANTOVA,LVNPPN97R04E897O
Scuola Media di TERAMO,BRDMDA13L03L103X
Scuola Media di TERAMO,BRDMGH11B24L103K
Scuola Elementare di MONZA,DDELRI14L05F704U
Scuola Elementare di MONZA,DDELRC18H16F704I
Scuola Elementare di MONZA,BRGMNO17M26F704V
Scuola Elementare di MONZA,VLZDNL15B06F704Z
Scuola Elementare di MONZA,BRSMTT17B08F704B
Scuola Superiore di MILANO,TRBLNI10D18F205Q
Scuola Superiore di MILANO,TRBLSS09T19F205L
Scuola Superiore di MILANO,TRBFRC09P19F205A
Scuola Superiore di MILANO,MSTRML08M02F205V
Scuola Superiore di MILANO,MSTNRN07T05F205M
Scuola Superiore di MILANO,MSTFPP07R22F205P
Scuola Superiore di MILANO,MSTMTT07R23F205N
Scuola Superiore di MILANO,DLMFBA08T22F205Q
Scuola Superiore di MILANO,DLMGTN10H21F205H
Scuola Superiore di MILANO,DLMFST09S01F205N
Scuola Superiore di MILANO,DLMNBL09R12F205D
Scuola Superiore di MILANO,DLMMRA10R22F205Q
Scuola Superiore di MILANO,PRSSDR07C23F205P
Scuola Superiore di PERUGIA,RGMDFN10L05G478P
Scuola Superiore di PERUGIA,RGMRND10A28G478F
Scuola Superiore di PERUGIA,RGMPNI09C19G478X
Scuola Superiore di AOSTA,TRBSRN10B20A326T
Scuola Superiore di AOSTA,TRBGCH09R14A326X
Scuola Superiore di AOSTA,TRBSLD09L10A326S
Scuola Superiore di AOSTA,TRBSLV09T21A326U
Scuola Superiore di AOSTA,TRBMRN10R09A326N
Scuola Superiore di AOSTA,MRVCLN09M01A326M
Scuola Superiore di AOSTA,MRVSNL10H28A326A
Scuola Superiore di AOSTA,MRVGGN10R21A326J
Scuola Superiore di AOSTA,MRVLVC09L11A326D
Scuola Media di AVELLINO,LVNMRA13E07A509Y
Scuola Media di AVELLINO,LVNGLD11L14A509D
Scuola Media di AVELLINO,LVNLSN12D06A509J
Scuola Media di AVELLINO,LVNCAI11E23A509F
Scuola Media di AVELLINO,BLDRNN13H02A509X
Scuola Media di AVELLINO,BLDRSO11M04A509T
Scuola Media di AVELLINO,GRIFRS11B10A509P
Scuola Media di AVELLINO,GRIRND12H07A509F
Scuola Media di AVELLINO,GRIRNT11B03A509T
Scuola Superiore di TERNI,PLMFBA10L26L117J
Scuola Superiore di TERNI,CRFMDA08M09L117B
Scuola Superiore di TERNI,CRFFLV07L08L117V
Scuola Media di TRANI,LVNGTT11R24L328N
Scuola Media di TRANI,LVNSRN13C27L328U
Scuola Media di TRANI,LVNGTN11S01L328A
Scuola Media di TRANI,LVNFBL12M12L328W
Scuola Media di TRANI,LVNRGR11L23L328R
Scuola Media di PAVIA,PNGLCA11L26G388F
Scuola Media di PAVIA,PNGGTN11E03G388R
Scuola Media di PAVIA,PNGNLT11S30G388U
Scuola Superiore di ANDRIA,BYULFA10D06A285I
Scuola Superiore di ANDRIA,BYUMRN10A15A285K
Scuola Superiore di ANDRIA,BYULDA09M10A285K
Scuola Superiore di ANDRIA,BYUMRK09B05A285P
Scuola Media di MONZA,CRSRNR11D06F704M
Scuola Media di MONZA,CRSGGI11T03F704M
Scuola Media di MONZA,CRSFBN11E29F704M
Scuola Media di MONZA,TRBRNT11B08F704I
Scuola Media di MONZA,TRBRLN11E20F704F
Scuola Media di MONZA,TRBGNI13L20F704C
Scuola Media di MONZA,TRBGST11R17F704W
Scuola Media di MONZA,RBNFLV12B11F704P
Scuola Media di MONZA,MRVLDA11T01F704F
Scuola Media di MONZA,MRVTNO10S28F704G
Scuola Media di MONZA,MRVMRG12C01F704F
Scuola Media di MONZA,RNINLN11A18F704T
Scuola Media di MONZA,RNIFBN13E14F704H
Scuola Media di MONZA,RNIGBB12T28F704L
Scuola Media di PRATO,PLMDLD12L05G999O
Scuola Media di PRATO,PLMLSS13H14G999E
Scuola Media di PRATO,LUIVSC11E09G999K
Scuola Media di PRATO,MRVRNR13D17G999C
Scuola Media di PRATO,MRVDCC13A03G999T
Scuola Media di PRATO,MRVDBR10T19G999C
Scuola Media di PRATO,DFRPQN11M17G999S
Scuola Media di PRATO,BRGGRG12E05G999D
Scuola Media di PRATO,BRGWNN11R01G999X
Scuola Media di PRATO,BRGMRN11C10G999A
Scuola Media di PRATO,CDSSLL11T17G999N
Scuola Media di PRATO,CDSMLI12T05G999A
Scuola Superiore di GORIZIA,MDAGTN09T18E098C
Scuola Superiore di GORIZIA,MDARCC10M12E098Z
Scuola Superiore di GORIZIA,MDAMNZ10D18E098J
Scuola Superiore di GORIZIA,MDATTN10A30E098C
Scuola Superiore di GORIZIA,MDAGNI10L26E098G
Scuola Superiore di GORIZIA,MDACLL10R09E098X
Scuola Superiore di GORIZIA,MDAGBR10R28E098D
Scuola Superiore di GORIZIA,MDAMRA09A24E098T
Scuola Superiore di GORIZIA,VTTZTI09M27E098O
Scuola Superiore di GORIZIA,VTTGND09H27E098V
Scuola Superiore di GORIZIA,VTTMNO07B07E098R
Scuola Superiore di GORIZIA,VTTCRN08H18E098P
Scuola Superiore di GORIZIA,VTTNNZ08R22E098C
Scuola Superiore di GORIZIA,VTTBDT07M16E098P
Scuola Superiore di GORIZIA,BRGMGN08H19E098X
Scuola Superiore di GORIZIA,BRGCSS07S24E098Y
Scuola Superiore di GORIZIA,BRGMRM08R16E098A
Scuola Superiore di GORIZIA,BRGGNS07L13E098Z
Scuola Superiore di GORIZIA,BRGWTR07A01E098X
Scuola Media di VERBANO,CRSSST13B17D223R
Scuola Media di VERBANO,CRSVNT13R30D223W
Scuola Media di VERBANO,CRSLNE11H08D223T
Scuola Media di VERBANO,CRSGDI12D09D223Y
Scuola Media di VERBANO,BRTTDD13C26D223Y
Scuola Media di VERBANO,BRTDNA12H18D223G
Scuola Media di VERBANO,BRTVVN12P29D223Q
Scuola Media di VERBANO,BRSPPP12D28D223F
Scuola Superiore di NOVARA,CRSTNO09A12F952K
Scuola Superiore di NOVARA,CRSVTT09T27F952L
Scuola Superiore di NOVARA,CRSFSC10C05F952D
Scuola Superiore di NOVARA,CRSMSC10D07F952Q
Scuola Superiore di NOVARA,CRSZRA10S09F952G
Scuola Superiore di REGGIO NELL'EMILIA,BRTFNC07E19H223O
Scuola Superiore di REGGIO NELL'EMILIA,BRTGRL08L19H223I
Scuola Superiore di REGGIO NELL'EMILIA,BRTFLR08A16H223A
Scuola Superiore di REGGIO NELL'EMILIA,BRTBNL07S09H223V
Scuola Superiore di REGGIO NELL'EMILIA,BRTLVI08C07H223I
Scuola Superiore di REGGIO NELL'EMILIA,BRTLRD07S18H223K
Scuola Superiore di REGGIO NELL'EMILIA,BRTGRG07S09H223J
Scuola Superiore di REGGIO NELL'EMILIA,CTNRMI08A01H223O
Scuola Superiore di BRESCIA,CRSSVT09T30B157C
Scuola Superiore di BRESCIA,CRSGRT10S12B157E
Scuola Superiore di BRESCIA,CRSPRD09A28B157L
Scuola Superiore di BRESCIA,LNZPLA07A18B157H
Scuola Superiore di BRESCIA,LNZPCR06T04B157A
Scuola Superiore di BRESCIA,MRVGNZ09C20B157H
Scuola Superiore di BRESCIA,MRVNBL10R13B157E
Scuola Superiore di BRESCIA,MRVDLM10R22B157Y
Scuola Superiore di BRESCIA,MRVDLF09D01B157T
Scuola Superiore di BRESCIA,MRVZNE10A02B157T
Scuola Superiore di SALERNO,FLLLSN10M29H703G
Scuola Superiore di SALERNO,BLZMLN09E23H703S
Scuola Superiore di SALERNO,BLZNRN09R25H703C
Scuola Superiore di SALERNO,BLZFLV10R30H703D
Scuola Superiore di SALERNO,BLZFRS09H26H703K
Scuola Superiore di RIMINI,BSSMNC10C22H294C
Scuola Superiore di RIMINI,BSSNCN08T21H294M
Scuola Superiore di RIMINI,BSSDNI10L13H294Z
Scuola Superiore di RIMINI,PCNGDE10R07H294T
Scuola Superiore di RIMINI,PRZRFL07H03H294Q
Scuola Media di GORIZIA,MDASDR11A31E098Y
Scuola Media di GORIZIA,MDARLB13A12E098J
Scuola Media di GORIZIA,MDASLV12E24E098Q
Scuola Media di GORIZIA,MDAFMN11L18E098M
Scuola Media di GORIZIA,CCGSLL11S03E098E
Scuola Superiore di BOLOGNA,PCNGNR10B14A944I
Scuola Superiore di BOLOGNA,PCNLBR08T04A944P
Scuola Superiore di BOLOGNA,PCNRTD09C20A944H
Scuola Superiore di BOLOGNA,PCNFDR09H29A944I
Scuola Superiore di BOLOGNA,PCNCNL09R23A944P
Scuola Superiore di BOLOGNA,PCNLRC10M23A944D
Scuola Superiore di BOLOGNA,SNRMRA08L31A944Z
Scuola Superiore di BOLOGNA,SNRNTN07E06A944J
Scuola Media di LECCE,LVNDLF11T11E506B
Scuola Media di LECCE,LVNMSM12L26E506G
Scuola Superiore di CATANZARO,BYUDRO09L08C352N
Scuola Superiore di CATANZARO,BYUDNA09C25C352I
Scuola Superiore di CATANZARO,BYUMLA09E24C352B
Scuola Superiore di CATANZARO,BRBDRN07B15C352E
Scuola Superiore di CATANZARO,BRBGZN07C26C352E
Scuola Superiore di CATANZARO,BRBCCT07A28C352O
Scuola Superiore di CATANZARO,GRINCN08S18C352M
Scuola Superiore di VIBO VALENTIA,CRSLBN10B28F537N
Scuola Superiore di VIBO VALENTIA,CRSLBT09H09F537U
Scuola Superiore di VIBO VALENTIA,CRSNTS09T29F537I
Scuola Superiore di VIBO VALENTIA,CRSNNI09P02F537B
Scuola Superiore di VIBO VALENTIA,CRSLNE09A01F537O
Scuola Superiore di VIBO VALENTIA,CPRLRC07P30F537Y
Scuola Media di PIACENZA,BYUQMD13P25G535D
Scuola Media di PIACENZA,CTNMDA11T04G535S
Scuola Media di PIACENZA,CTNNTL11A24G535A
Scuola Media di PIACENZA,CTNDNL12H13G535K
Scuola Media di PIACENZA,CTNCSN11L23G535Q
Scuola Superiore di LECCE,LVNNNZ07B03E506U
Scuola Superiore di LECCE,LVNLNS08M21E506Z
Scuola Superiore di LECCE,LVNCRL07M26E506L
Scuola Media di NOVARA,PNGLLE11S13F952D
Scuola Media di NOVARA,PNGGDE12A30F952N
Scuola Media di NOVARA,PNGRSR12P17F952G
Scuola Media di NOVARA,PNGFDL11T18F952V
Scuola Media di NOVARA,PNGSDR12H18F952S
Scuola Media di BENEVENTO,LVNRZO10S21A783P
Scuola Media di BENEVENTO,CNNLGR11M01A783C
Scuola Media di BENEVENTO,CNNRGR11C24A783G
Scuola Media di BENEVENTO,CNNNEE13R13A783L
Scuola Superiore di MANTOVA,TRBLMO10E20E897F
Scuola Superiore di MANTOVA,TRBZNE09A25E897Z
Scuola Superiore di MANTOVA,TRBNNZ10C26E897E
Scuola Media di LATINA,PLMSLV12M14E472A
Scuola Media di LATINA,PLMGST12L01E472W
Scuola Media di LATINA,PLMRNI11C27E472X
Scuola Media di LATINA,PLMBDT12H02E472E
Scuola Media di LATINA,GRIMMM13E13E472I
Scuola Media di LATINA,GRINSC12T11E472Q
Scuola Media di LATINA,GRIPLA11M13E472S
Scuola Media di LATINA,GRIDLA12C19E472I
Scuola Media di LECCO,CRSMLD12T01E507Z
Scuola Superiore di PARMA,PCNGTN07B17G337N
Scuola Media di TREVISO,MCAMMM13E23L407R
Scuola Media di TREVISO,MCAGTN11M31L407J
Scuola Media di TREVISO,MCAMRA11B23L407K
Scuola Media di COMO,CRSLCA13M04C933J
Scuola Elementare di TERNI,CRFRNI15A24L117W
Scuola Elementare di TERNI,CRFMCL18S06L117X
Scuola Elementare di TERNI,CRFNNI15L07L117B
Scuola Elementare di TERNI,BRSGMN17S28L117F
Scuola Elementare di TERNI,BRSCDD16L03L117J
Scuola Elementare di ENNA,MPCNNE16S07C342Y
Scuola Elementare di ENNA,MPCMNL16M16C342J
Scuola Elementare di ENNA,MPCRRT17R05C342Y
Scuola Elementare di ENNA,MPCGLM14H21C342X
Scuola Elementare di ENNA,MPCMRG18C30C342V
Scuola Elementare di ENNA,MPCLRG16P28C342H
Scuola Elementare di ENNA,MPCNMO14D26C342Z
Scuola Elementare di ENNA,VRRFDR17M09C342Y
Scuola Elementare di ENNA,MPCPPN17T01C342E
Scuola Elementare di ENNA,MPCLSS14H23C342X
Scuola Elementare di ENNA,PRSMRN14D29C342N
Scuola Elementare di ENNA,PRSTTO17B19C342W
Scuola Elementare di ENNA,PRSVNC17T28C342F
Scuola Elementare di ENNA,PRSMCL15R22C342U
Scuola Elementare di ENNA,PRSLTZ17E28C342H
Scuola Elementare di ENNA,PRSGTR18R28C342U
Scuola Media di FOGGIA,SGLRMI12H26D643A
Scuola Media di FOGGIA,SGLDLZ12T30D643Z
Scuola Media di FOGGIA,SGLLCU12M02D643I
Scuola Media di FOGGIA,SGLLRD10T23D643S
Scuola Media di FOGGIA,SGLLNR12M14D643Z
Scuola Media di LIVORNO,LUILCN13L22E625Q
Scuola Media di LIVORNO,LUISND11E22E625F
Scuola Media di LIVORNO,LUILLE13E26E625V
Scuola Media di LIVORNO,SGLVGL12H13E625A
Scuola Media di LIVORNO,SGLCCT12P01E625J
Scuola Media di NAPOLI,CRTTBO13M11F839J
Scuola Media di NAPOLI,CRTLND11R10F839Z
Scuola Media di NAPOLI,CRTNCL12D12F839Y
Scuola Media di NAPOLI,CRTPLL11M15F839R
Scuola Media di NAPOLI,CRTCLI12S09F839D
Scuola Media di NAPOLI,VRRGTV12P02F839E
Scuola Elementare di VITERBO,CRFTLI18A15M082L
Scuola Elementare di VITERBO,CRFMDL15M17M082C
Scuola Elementare di VITERBO,CRFLCN15H14M082S
Scuola Elementare di VITERBO,CRFLVC14P20M082Q
Scuola Elementare di VITERBO,CRFGLL14D17M082H
Scuola Elementare di VITERBO,GRBMSC17M15M082T
Scuola Elementare di VITERBO,GRBNNI17S17M082G
Scuola Elementare di VITERBO,GRBMLN17P29M082Q
Scuola Elementare di VITERBO,GRBPRZ18P04M082W
Scuola Elementare di VITERBO,GRBMRC15D12M082U
Scuola Elementare di LA SPEZIA,SNTCCT15M18E463E
Scuola Elementare di LA SPEZIA,SNTVNA15C10E463O
Scuola Elementare di LA SPEZIA,SNTLCI14T24E463O
Scuola Elementare di LA SPEZIA,SNTNCL17D19E463A
Scuola Media di RIMINI,MZZFST12T18H294M
Scuola Media di RIMINI,MZZCHR12D17H294D
Scuola Superiore di PISTOIA,PLTZRR09C30G713Y
Scuola Superiore di PISTOIA,SPGFBL07L19G713T
Scuola Superiore di PISTOIA,SPGPLA08P28G713V
Scuola Superiore di PISTOIA,SPGMRN07M05G713P
Scuola Superiore di GENOVA,VRRDVG08B10D969M
Scuola Superiore di GENOVA,VRRGDN06T15D969R
Scuola Superiore di GENOVA,VRRMRT08B04D969N
Scuola Superiore di GENOVA,VRRFST06T29D969K
Scuola Superiore di GENOVA,VRRMNC06T15D969Z
Scuola Superiore di PISA,LUIDNC08T31G702S
Scuola Superiore di PISA,LUILND09D15G702G
Scuola Superiore di PISA,LUIMRC09A18G702U
Scuola Superiore di PISA,LUILDN10D12G702L
Scuola Superiore di CARBONIA,SRGSBN10H21B745Z
Scuola Superiore di CARBONIA,SRGSRA10R17B745B
Scuola Superiore di CARBONIA,SRGLVN09D20B745D
Scuola Superiore di CARBONIA,SRGFRZ09C27B745V
Scuola Superiore di CARBONIA,FLLCTN09E02B745M
Scuola Superiore di CARBONIA,FLLMRT09P02B745Q
Scuola Elementare di GENOVA,LUIMLN14A18D969S
Scuola Elementare di GENOVA,CRTLRA14T01D969U
Scuola Elementare di GENOVA,CRTFSC16E24D969C
Scuola Elementare di CATANIA,MPCLNI15R31C351D
Scuola Elementare di CATANIA,MPCLRD17R12C351R
Scuola Elementare di CATANIA,MPCDNI17P05C351C
Scuola Superiore di UDINE,VTTSML07H30L483Y
Scuola Superiore di UDINE,VTTWNN06T10L483A
Scuola Superiore di UDINE,VTTFDR07E07L483L
Scuola Superiore di IGLESIAS,FLLFNZ09M11E281U
Scuola Superiore di IGLESIAS,GRIFDL07R14E281N
Scuola Superiore di IGLESIAS,GRIGCM07E08E281X
Scuola Superiore di IGLESIAS,GRIGZZ07P02E281I
Università di SASSARI,PRTBBR03E14I452Y
Università di SASSARI,PRTVTT05R12I452F
Università di SASSARI,VLLSVR00T08I452B
Università di SASSARI,VLLMRA02S04I452S
Università di SASSARI,VLLFST99R09I452R
Università di SASSARI,BGNCLD94A17I452C
Università di SASSARI,BNCMRS98C23I452W
Scuola Superiore di VITERBO,RFFTNA08T19M082G
Scuola Superiore di VITERBO,SCRLMP10L11M082T
Scuola Superiore di VITERBO,SCRRGR09D11M082L
Scuola Superiore di VITERBO,SCRLVI10H25M082F
Scuola Superiore di VITERBO,SCRJSC10E05M082P
Scuola Media di RAVENNA,SNRMSM12M13H199E
Scuola Media di RAVENNA,SNRNBL12D07H199Q
Scuola Media di REGGIO NELL'EMILIA,SNRNVE13P01H223J
Scuola Media di REGGIO NELL'EMILIA,SNRCLL10S20H223I
Scuola Media di REGGIO NELL'EMILIA,SNRVGN12C05H223T
Scuola Media di REGGIO NELL'EMILIA,SNRRRT13R11H223G
Scuola Media di REGGIO NELL'EMILIA,CMLMLT11E08H223C
Università di FERMO,RFFSVT99B21D542A
Università di FERMO,RFFLVR99C19D542Q
Università di FERMO,FCCSRG04L19D542E
Università di FERMO,FCCCSR04S16D542F
Università di FERMO,FCCCST05T17D542M
Università di FERMO,BLDDBR98A12D542V
Università di FERMO,CDSRSN97P21D542Q
Università di FERMO,CDSGNR95S03D542D
Scuola Superiore di PALERMO,MRNTDD07B26G273E
Scuola Superiore di PALERMO,MRNRSR07R25G273B
Scuola Superiore di PALERMO,MRNRMN08E22G273X
Scuola Superiore di PALERMO,BRTCSS08M06G273A
Scuola Superiore di PALERMO,BRTRND08E18G273E
Scuola Superiore di PALERMO,BRTGLD08C18G273Z
Scuola Superiore di PALERMO,BRTMTT08C05G273Y
Scuola Superiore di PALERMO,BRTMRN07P08G273P
Scuola Media di VICENZA,FCCGUO12E19L840U
Scuola Media di VICENZA,FCCRMN12S12L840T
Scuola Media di VICENZA,FCCFST13D01L840X
Scuola Media di VICENZA,RNIFRC11M31L840I
Scuola Media di VICENZA,RNIMRL12R16L840C
Scuola Media di VICENZA,RNINBL11H09L840I
Scuola Media di VICENZA,RNISNT12E21L840P
Scuola Media di VICENZA,RNIMAI13E22L840L
Scuola Media di VICENZA,CDULVC13C05L840Z
Scuola Media di VICENZA,CDURND11C01L840B
Scuola Media di VICENZA,CDULND12P16L840K
Scuola Media di VICENZA,CDUMLA13S13L840U
Scuola Media di VICENZA,SCRLRD11C29L840E
Scuola Superiore di PESCARA,MRNNLM08C27G482P
Università di PORDENONE,BRTFNC99T02G888D
Università di PORDENONE,BRTCTN01D04G888A
Università di PORDENONE,BRTLLN02L20G888R
Università di PORDENONE,CHRNGL98S05G888J
Università di PORDENONE,RTANZR97S04G888A
Università di PORDENONE,RTALBA97M23G888Q
Università di PORDENONE,RTADGS01L26G888J
Università di PORDENONE,VLLPMR99S27G888G
Università di PORDENONE,VLLMSM00C06G888E
Università di PORDENONE,VLLCML00P23G888R
Università di PORDENONE,FTTSST93T03G888K
Università di PORDENONE,GLZRGR06B19G888X
Scuola Superiore di URBINO,BSZPRZ09R30L500G
Scuola Superiore di URBINO,BSZNRN09L23L500T
Scuola Superiore di URBINO,PCRPLM07T14L500X
Scuola Superiore di URBINO,PCRRLA08C20L500Y
Scuola Superiore di URBINO,PCRTNZ08M18L500T
Scuola Media di FIRENZE,BSZLND11M13D612W
Scuola Media di FIRENZE,BSZDVG10T13D612C
Scuola Media di AOSTA,GRNMMI12B02A326R
Scuola Media di AOSTA,GRNLTZ12B16A326O
Scuola Media di AOSTA,GRNRLL11L08A326C
Scuola Media di AOSTA,MRVLND13H17A326L
Scuola Media di AOSTA,MRVLNE12B15A326Q
Scuola Media di AOSTA,MRVSVR11P02A326T
Scuola Media di VENEZIA,GRNVGN12H04L736T
Scuola Media di VENEZIA,GRNSRN11R27L736J
Scuola Media di VENEZIA,GRNLVI12B23L736I
Scuola Media di VENEZIA,GRNGDL13P25L736N
Scuola Media di VENEZIA,LCNLDR11E19L736J
Scuola Media di VENEZIA,LCNVGL11C24L736G
Scuola Media di VENEZIA,LCNFTN12M23L736D
Scuola Media di VENEZIA,LCNGRG13A12L736Y
Scuola Media di VENEZIA,LCNFNZ13M21L736P
Scuola Media di TERNI,RNILND12E13L117S
Scuola Media di TERNI,DLSSRG11E04L117G
Scuola Media di TERNI,DLSPLM13M09L117C
Scuola Media di TERNI,PRTVVN12C03L117R
Scuola Media di TERNI,PRTPLG11M03L117K
Scuola Media di TERNI,PRTDNA12C02L117U
Scuola Media di TERNI,CMLLNZ11R14L117V
Scuola Media di TERNI,CMLDMN11A29L117F
Scuola Media di TERNI,CMLFMN10T07L117N
Scuola Media di TERNI,CMLRKE13P19L117X
Scuola Media di TERNI,GGNVLM12A13L117O
Scuola Media di TERNI,GGNFMN13L22L117Q
Scuola Media di TERNI,GGNGLL13R04L117H
Università di ANCONA,RNICHR02T30A271F
Università di ANCONA,RNIVTI03D07A271T
Università di ANCONA,RNIGRT02T11A271Z
Università di ANCONA,RNIMCR06S01A271B
Università di ANCONA,CLOWNN99A19A271R
Università di ANCONA,VLLPRZ00L19A271I
Scuola Media di CARRARA,SMNLRC13E07B832S
Scuola Media di CARRARA,SMNCNZ13S12B832K
Scuola Media di CARRARA,SMNGGI12B01B832Z
Scuola Media di CARRARA,BLDMRK10T12B832S
Scuola Media di CARRARA,BLDLNI11P23B832U
Scuola Media di CARRARA,BLDNTL11B09B832C
Scuola Media di CARRARA,BLDSRA13E31B832J
Scuola Media di CARRARA,BLDSLV13P20B832U
Scuola Media di CARRARA,PRTPLL12C26B832M
Scuola Media di ALESSANDRIA,PRTLCA13D06A182K
Scuola Media di ALESSANDRIA,PRTRNI12H04A182Q
Scuola Media di ALESSANDRIA,PRTGTN12H18A182P
Scuola Media di ALESSANDRIA,BLDDRD11B05A182H
Scuola Media di ALESSANDRIA,BLDCLL11D27A182X
Scuola Media di ALESSANDRIA,BLDFLC12A18A182N
Scuola Media di ALESSANDRIA,BLDLIO12B22A182G
Scuola Media di L'AQUILA,GRILVC11L19A345V
Scuola Superiore di AVELLINO,BLDGTV09A23A509J
Scuola Superiore di AVELLINO,BLDDLA10S11A509U
Scuola Superiore di AVELLINO,BLDLRT09T07A509B
Scuola Superiore di AVELLINO,BLDNDA09E11A509O
Scuola Superiore di AVELLINO,PRSFCN10A02A509R
Scuola Superiore di AVELLINO,PRZTBO07P21A509T
Scuola Superiore di AVELLINO,PRZMDE07H05A509I
Scuola Superiore di AVELLINO,PRZNCN08M10A509H
Scuola Superiore di CAGLIARI,SCTMNO10D11B354A
Scuola Superiore di CAGLIARI,SCTZTI09H22B354B
Scuola Superiore di CAGLIARI,SCTFLV10R31B354N
Scuola Superiore di CAGLIARI,SCTCNN08T15B354S
Scuola Media di OSSOLA,RTLMTN11B15D223Y
Scuola Media di OSSOLA,RTLBRN11L19D223T
Scuola Media di OSSOLA,RTLRLA12R23D223K
Scuola Media di OSSOLA,RTLTEA12B18D223U
Scuola Media di OSSOLA,RTLRLN11P27D223B
Scuola Media di OSSOLA,DMCCNZ11M26D223U
Scuola Elementare di CESENA,CHRLRZ18P04C573J
Scuola Elementare di PRATO,CHRMLE18A09G999X
Scuola Elementare di SIENA,CLNLGO16A01I726V
Scuola Elementare di SIENA,CLNPLP15P07I726H
Scuola Elementare di SIENA,CHRZNE14B26I726C
Scuola Elementare di SIENA,CHRLDI17M04I726S
Scuola Elementare di SIENA,TRNMTT18E30I726D
Scuola Elementare di SIENA,DRAFRZ14T20I726W
Scuola Elementare di SIENA,DRASMN16C05I726K
Università di PISTOIA,MNTMDE05M17G713L
Università di PISTOIA,MNTDRO03M01G713T
Università di PISTOIA,CDSVNT90E13G713T
Scuola Media di CHIETI,BLCSVS13A21C632P
Scuola Media di CHIETI,BLCDLU11C21C632Y
Scuola Media di CHIETI,BLCRNR13S06C632V
Scuola Media di CHIETI,BLCFMN12R01C632J
Scuola Media di CHIETI,BLCGTT12H24C632G
Scuola Superiore di TRIESTE,CNSPMP08E20L424A
Scuola Superiore di TRIESTE,CNSVTT07R09L424W
Scuola Superiore di TRIESTE,CNSRNN07R26L424O
Scuola Superiore di TRIESTE,CNSGBR07M20L424J
Scuola Media di FORLI,CCGNLT13D04D704C
Scuola Media di FORLI,CCGVNI10T06D704Z
Scuola Superiore di FERRARA,SPGSFN09P18D548C
Scuola Superiore di FERRARA,SPGSVS09R17D548H
Scuola Superiore di FERRARA,SPGLSN09E01D548G
Scuola Superiore di FERRARA,SPGGTR10L30D548W
Scuola Superiore di PORDENONE,RCIDLR08C07G888G
Scuola Superiore di PORDENONE,RCINCL07H25G888U
